Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,23,4,0,0.434782608695652,0.173913043478261
5,19,1,0,0.473684210526316,0.0526315789473684
10,17,1,0,0.588235294117647,0.0588235294117647
18,19,4,0,0.315789473684211,0.210526315789474
22,23,1,0,0.565217391304348,0.0434782608695652
23,23,7,0,0.565217391304348,0.304347826086957
24,25,5,0,0.44,0.2
27,21,1,0,0.428571428571429,0.0476190476190476
