Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,15,5,0,0.6,0.333333333333333
5,21,1,0,0.571428571428571,0.0476190476190476
14,23,4,0,0.434782608695652,0.173913043478261
17,15,1,0,0.466666666666667,0.0666666666666667
23,17,1,0,0.470588235294118,0.0588235294117647
26,21,7,0,0.571428571428571,0.333333333333333
30,23,4,0,0.304347826086957,0.173913043478261
