Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,21,7,0,0.428571428571429,0.333333333333333
2,19,1,0,0.315789473684211,0.0526315789473684
4,19,1,0,0.473684210526316,0.0526315789473684
8,15,1,0,0.333333333333333,0.0666666666666667
15,25,5,0,0.32,0.2
16,17,1,0,0.588235294117647,0.0588235294117647
22,23,4,0,0.304347826086957,0.173913043478261
27,25,11,0,0.6,0.44
28,21,4,0,0.428571428571429,0.19047619047619
30,21,4,0,0.571428571428571,0.19047619047619
