Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,25,8,0,0.44,0.32
13,19,6,0,0.578947368421053,0.315789473684211
20,17,10,1,0.588235294117647,0.0588235294117647
25,25,2,0,0.44,0.08
27,15,9,1,0.6,0.466666666666667
28,17,1,0,0.470588235294118,0.0588235294117647
