Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
10,16,1,0,0.5,0.0625
21,16,4,0,0.5,0.25
22,16,2,0,0.25,0.125
25,16,1,0,0.125,0.0625
28,16,1,0,0.125,0.0625
35,16,1,0,0.5,0.0625
36,16,2,0,0.5,0.125
