Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,25,2,0,0.6,0.08
3,19,6,0,0.473684210526316,0.315789473684211
4,15,1,0,0.466666666666667,0.0666666666666667
12,17,3,0,0.294117647058824,0.176470588235294
17,21,1,0,0.428571428571429,0.0476190476190476
19,25,8,0,0.6,0.32
23,21,4,0,0.571428571428571,0.19047619047619
25,15,7,0,0.6,0.466666666666667
27,23,4,0,0.434782608695652,0.173913043478261
28,25,15,1,0.6,0.2
