Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,17,1,0,0.470588235294118,0.0588235294117647
5,21,4,0,0.428571428571429,0.19047619047619
7,23,4,0,0.565217391304348,0.173913043478261
9,21,7,0,0.428571428571429,0.333333333333333
15,17,1,0,0.176470588235294,0.0588235294117647
18,15,1,0,0.2,0.0666666666666667
19,21,9,1,0.428571428571429,0.333333333333333
20,25,8,0,0.44,0.32
21,25,2,0,0.32,0.08
30,25,5,0,0.32,0.2
