Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,19,9,1,0.473684210526316,0.210526315789474
5,25,15,1,0.6,0.44
8,23,13,1,0.565217391304348,0.0434782608695652
10,15,9,1,0.6,0.333333333333333
16,21,7,1,0.333333333333333,0.19047619047619
22,17,8,1,0.470588235294118,0.0588235294117647
4,15,9,1,0.6,0.333333333333333
8,25,15,1,0.6,0.44
14,15,3,1,0.2,0.0666666666666667
25,15,5,1,0.333333333333333,0.2
