Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
6,25,5,0,0.32,0.2
7,19,6,0,0.473684210526316,0.315789473684211
13,25,8,0,0.44,0.32
15,19,1,0,0.210526315789474,0.0526315789473684
17,19,1,0,0.210526315789474,0.0526315789473684
24,21,4,0,0.333333333333333,0.19047619047619
